id,doc_id,type,context,stanford_sentence_id,stanford_token_start,stanford_token_end
CNN_ENG_20030602_105829.2-E18-94,CNN_ENG_20030602_105829.2,PER,"the
new dad",39,9,9
CNN_ENG_20030602_105829.2-E18-102,CNN_ENG_20030602_105829.2,PER,he,45,14,14
CNN_ENG_20030602_105829.2-E18-104,CNN_ENG_20030602_105829.2,PER,he,45,29,29
CNN_ENG_20030602_105829.2-E18-105,CNN_ENG_20030602_105829.2,PER,he,45,40,40
CNN_ENG_20030602_105829.2-E18-107,CNN_ENG_20030602_105829.2,PER,he,46,5,5
CNN_ENG_20030602_105829.2-E18-110,CNN_ENG_20030602_105829.2,PER,he,47,6,6
CNN_ENG_20030602_105829.2-E18-114,CNN_ENG_20030602_105829.2,PER,he,48,8,8
CNN_ENG_20030602_105829.2-E18-118,CNN_ENG_20030602_105829.2,PER,typhus,50,13,13
CNN_ENG_20030602_105829.2-E18-155,CNN_ENG_20030602_105829.2,PER,he,45,21,21
CNN_ENG_20030602_105829.2-E19-86,CNN_ENG_20030602_105829.2,PER,"this beautiful boy who just woke up",37,21,21
CNN_ENG_20030602_105829.2-E19-87,CNN_ENG_20030602_105829.2,PER,who,37,22,22
CNN_ENG_20030602_105829.2-E19-88,CNN_ENG_20030602_105829.2,PER,this,38,1,1
CNN_ENG_20030602_105829.2-E19-89,CNN_ENG_20030602_105829.2,PER,trebian,38,6,6
CNN_ENG_20030602_105829.2-E19-90,CNN_ENG_20030602_105829.2,PER,this,38,4,4
CNN_ENG_20030602_105829.2-E19-98,CNN_ENG_20030602_105829.2,PER,"this little beautiful boy",40,8,8
CNN_ENG_20030602_105829.2-E19-99,CNN_ENG_20030602_105829.2,PER,he,42,1,1
CNN_ENG_20030602_105829.2-E19-106,CNN_ENG_20030602_105829.2,PER,him,45,43,43
CNN_ENG_20030602_105829.2-E19-108,CNN_ENG_20030602_105829.2,PER,this,47,1,1
CNN_ENG_20030602_105829.2-E19-109,CNN_ENG_20030602_105829.2,PER,"your second one he has missed",47,5,5
CNN_ENG_20030602_105829.2-E19-111,CNN_ENG_20030602_105829.2,PER,this,48,3,3
CNN_ENG_20030602_105829.2-E19-112,CNN_ENG_20030602_105829.2,PER,"the second one he has missed",48,7,7
CNN_ENG_20030602_105829.2-E19-113,CNN_ENG_20030602_105829.2,PER,"the last",49,3,3
CNN_ENG_20030602_105829.2-E21-91,CNN_ENG_20030602_105829.2,PER,mom,39,1,1
CNN_ENG_20030602_105829.2-E21-92,CNN_ENG_20030602_105829.2,PER,felicia,39,3,3
CNN_ENG_20030602_105829.2-E21-95,CNN_ENG_20030602_105829.2,PER,you,40,1,1
CNN_ENG_20030602_105829.2-E21-119,CNN_ENG_20030602_105829.2,PER,you,51,2,2
CNN_ENG_20030602_105829.2-E21-140,CNN_ENG_20030602_105829.2,PER,your,47,3,3
CNN_ENG_20030602_105829.2-E24-101,CNN_ENG_20030602_105829.2,PER,"you guys",45,3,3
CNN_ENG_20030602_105829.2-E24-103,CNN_ENG_20030602_105829.2,PER,we,45,17,17
CNN_ENG_20030602_105829.2-E28-131,CNN_ENG_20030602_105829.2,PER,kids,56,10,10
CNN_ENG_20030602_105829.2-E29-132,CNN_ENG_20030602_105829.2,PER,"that little kid",57,3,3
CNN_ENG_20030602_105829.2-E30-133,CNN_ENG_20030602_105829.2,PER,"how many babies",59,5,5
CNN_ENG_20030602_105829.2-E30-136,CNN_ENG_20030602_105829.2,PER,"how many babies",60,3,3
CNN_ENG_20030602_105829.2-E31-97,CNN_ENG_20030602_105829.2,PER,"5,000 sailors
and marines and friends and family in the san diego,
california area",2,7,7
CNN_ENG_20030602_105829.2-E33-154,CNN_ENG_20030602_105829.2,PER,family,10,10,10
CNN_ENG_20030602_105829.2-E34-156,CNN_ENG_20030602_105829.2,PER,families,9,11,11
CNN_ENG_20030602_105829.2-E35-12,CNN_ENG_20030602_105829.2,PER,"these folks who have not
seen their family members for seven months as the
constellation was over in the persian gulf",10,4,4
CNN_ENG_20030602_105829.2-E35-13,CNN_ENG_20030602_105829.2,PER,who,10,5,5
CNN_ENG_20030602_105829.2-E35-14,CNN_ENG_20030602_105829.2,PER,their,10,9,9
CNN_ENG_20030602_105829.2-E35-139,CNN_ENG_20030602_105829.2,PER,"5,000 sailors
and marines and friends and family in the san diego,
california area",2,9,9
CNN_ENG_20030602_105829.2-E36-157,CNN_ENG_20030602_105829.2,PER,"5,000 sailors
and marines and friends and family in the san diego,
california area",2,11,11
CNN_ENG_20030602_105829.2-E37-158,CNN_ENG_20030602_105829.2,PER,"5,000 sailors
and marines and friends and family in the san diego,
california area",2,13,13
CNN_ENG_20030602_105829.2-E38-159,CNN_ENG_20030602_105829.2,LOC,"the san diego,
california area",2,20,20
CNN_ENG_20030602_105829.2-E39-2,CNN_ENG_20030602_105829.2,GPE,"san diego",3,5,6
CNN_ENG_20030602_105829.2-E39-3,CNN_ENG_20030602_105829.2,GPE,there,3,16,16
CNN_ENG_20030602_105829.2-E39-8,CNN_ENG_20030602_105829.2,GPE,"san diego",7,10,11
CNN_ENG_20030602_105829.2-E39-126,CNN_ENG_20030602_105829.2,GPE,"san diego",53,27,28
CNN_ENG_20030602_105829.2-E39-160,CNN_ENG_20030602_105829.2,GPE,"san diego,
california",2,16,17
CNN_ENG_20030602_105829.2-E41-161,CNN_ENG_20030602_105829.2,GPE,california,2,19,19
CNN_ENG_20030602_105829.2-E42-6,CNN_ENG_20030602_105829.2,VEH,"the ""uss constellation",6,5,6
CNN_ENG_20030602_105829.2-E42-9,CNN_ENG_20030602_105829.2,VEH,it,8,1,1
CNN_ENG_20030602_105829.2-E42-16,CNN_ENG_20030602_105829.2,VEH,"the
constellation",10,17,17
CNN_ENG_20030602_105829.2-E42-26,CNN_ENG_20030602_105829.2,VEH,"the ""uss constellation",12,11,12
CNN_ENG_20030602_105829.2-E42-27,CNN_ENG_20030602_105829.2,VEH,it,12,15,15
CNN_ENG_20030602_105829.2-E42-163,CNN_ENG_20030602_105829.2,VEH,"the giant u.s. carrier",2,25,25
CNN_ENG_20030602_105829.2-E42-164,CNN_ENG_20030602_105829.2,VEH,constellation,2,26,26
CNN_ENG_20030602_105829.2-E44-28,CNN_ENG_20030602_105829.2,GPE,home,12,17,17
CNN_ENG_20030602_105829.2-E44-150,CNN_ENG_20030602_105829.2,GPE,home,23,11,11
CNN_ENG_20030602_105829.2-E44-151,CNN_ENG_20030602_105829.2,GPE,home,30,4,4
CNN_ENG_20030602_105829.2-E44-152,CNN_ENG_20030602_105829.2,GPE,home,7,4,4
CNN_ENG_20030602_105829.2-E44-165,CNN_ENG_20030602_105829.2,GPE,u.s,2,24,24
CNN_ENG_20030602_105829.2-E44-166,CNN_ENG_20030602_105829.2,GPE,home,2,30,30
CNN_ENG_20030602_105829.2-E46-167,CNN_ENG_20030602_105829.2,GPE,iraq,2,35,35
CNN_ENG_20030602_105829.2-E47-4,CNN_ENG_20030602_105829.2,PER,frank,4,3,3
CNN_ENG_20030602_105829.2-E47-10,CNN_ENG_20030602_105829.2,PER,me,9,2,2
CNN_ENG_20030602_105829.2-E47-18,CNN_ENG_20030602_105829.2,PER,me,11,2,2
CNN_ENG_20030602_105829.2-E47-50,CNN_ENG_20030602_105829.2,PER,me,20,6,6
CNN_ENG_20030602_105829.2-E47-52,CNN_ENG_20030602_105829.2,PER,i,21,3,3
CNN_ENG_20030602_105829.2-E47-61,CNN_ENG_20030602_105829.2,PER,me,23,2,2
CNN_ENG_20030602_105829.2-E47-81,CNN_ENG_20030602_105829.2,PER,you,35,3,3
CNN_ENG_20030602_105829.2-E47-82,CNN_ENG_20030602_105829.2,PER,you,36,2,2
CNN_ENG_20030602_105829.2-E47-96,CNN_ENG_20030602_105829.2,PER,me,40,4,4
CNN_ENG_20030602_105829.2-E47-135,CNN_ENG_20030602_105829.2,PER,frank,59,10,10
CNN_ENG_20030602_105829.2-E47-138,CNN_ENG_20030602_105829.2,PER,i,62,7,7
CNN_ENG_20030602_105829.2-E47-141,CNN_ENG_20030602_105829.2,PER,reporter,5,1,1
CNN_ENG_20030602_105829.2-E47-142,CNN_ENG_20030602_105829.2,PER,reporter,20,1,1
CNN_ENG_20030602_105829.2-E47-143,CNN_ENG_20030602_105829.2,PER,reporter,27,1,1
CNN_ENG_20030602_105829.2-E47-144,CNN_ENG_20030602_105829.2,PER,reporter,31,1,1
CNN_ENG_20030602_105829.2-E47-145,CNN_ENG_20030602_105829.2,PER,reporter,34,1,1
CNN_ENG_20030602_105829.2-E47-146,CNN_ENG_20030602_105829.2,PER,reporter,37,1,1
CNN_ENG_20030602_105829.2-E47-147,CNN_ENG_20030602_105829.2,PER,you,57,15,15
CNN_ENG_20030602_105829.2-E47-168,CNN_ENG_20030602_105829.2,PER,"frank buckley",3,1,2
CNN_ENG_20030602_105829.2-T5-1,CNN_ENG_20030602_105829.2,Time,now,2,28,28
CNN_ENG_20030602_105829.2-T10-1,CNN_ENG_20030602_105829.2,Time,"two days after deployment",40,11,14
CNN_ENG_20030602_105829.2-T11-1,CNN_ENG_20030602_105829.2,Time,"november 4th",42,5,6
CNN_ENG_20030602_105829.2-V1-1,CNN_ENG_20030602_105829.2,Numeric,30,20,9,9
CNN_ENG_20030602_105829.2-V2-1,CNN_ENG_20030602_105829.2,Numeric,$40,20,11,12
CNN_ENG_20030602_105829.2-V3-1,CNN_ENG_20030602_105829.2,Numeric,$30,20,14,15
CNN_ENG_20030602_105829.2-V4-1,CNN_ENG_20030602_105829.2,Numeric,$40,20,17,18
CNN_IP_20030402.1600.02-1-E1-1,CNN_IP_20030402.1600.02-1,PER,"ITN correspondent Tim Ewart",4,3,4
CNN_IP_20030402.1600.02-1-E1-2,CNN_IP_20030402.1600.02-1,PER,"ITN correspondent",4,2,2
CNN_IP_20030402.1600.02-1-E1-55,CNN_IP_20030402.1600.02-1,PER,"Tim Ewart",17,1,2
CNN_IP_20030402.1600.02-1-E3-3,CNN_IP_20030402.1600.02-1,ORG,ITN,4,1,1
CNN_IP_20030402.1600.02-1-E3-56,CNN_IP_20030402.1600.02-1,ORG,"ITV News",17,4,5
CNN_IP_20030402.1600.02-1-E5-4,CNN_IP_20030402.1600.02-1,PER,"Kurdish
forces manning this remote checkpoint",26,10,10
CNN_IP_20030402.1600.02-1-E5-96,CNN_IP_20030402.1600.02-1,PER,they,27,6,6
CNN_IP_20030402.1600.02-1-E6-5,CNN_IP_20030402.1600.02-1,PER,These,5,6,6
CNN_IP_20030402.1600.02-1-E6-7,CNN_IP_20030402.1600.02-1,PER,"soldiers of the U.S. 3rd Infantry, fighting near Karbala,
southwest of Baghdad",5,8,8
CNN_IP_20030402.1600.02-1-E6-12,CNN_IP_20030402.1600.02-1,PER,They,6,1,1
CNN_IP_20030402.1600.02-1-E8-8,CNN_IP_20030402.1600.02-1,ORG,"the U.S. 3rd Infantry",5,12,13
CNN_IP_20030402.1600.02-1-E9-9,CNN_IP_20030402.1600.02-1,GPE,U.S,5,11,11
CNN_IP_20030402.1600.02-1-E9-21,CNN_IP_20030402.1600.02-1,GPE,U.S,8,1,1
CNN_IP_20030402.1600.02-1-E9-113,CNN_IP_20030402.1600.02-1,GPE,America,33,20,20
CNN_IP_20030402.1600.02-1-E9-134,CNN_IP_20030402.1600.02-1,GPE,American,2,2,2
CNN_IP_20030402.1600.02-1-E10-13,CNN_IP_20030402.1600.02-1,PER,"Saddam Hussein's Republican Guard",6,7,8
CNN_IP_20030402.1600.02-1-E10-14,CNN_IP_20030402.1600.02-1,PER,"his finest soldiers",6,12,12
CNN_IP_20030402.1600.02-1-E10-22,CNN_IP_20030402.1600.02-1,PER,"the Republican Guard",8,5,6
CNN_IP_20030402.1600.02-1-E10-23,CNN_IP_20030402.1600.02-1,PER,"a doomed force",8,10,10
CNN_IP_20030402.1600.02-1-E12-15,CNN_IP_20030402.1600.02-1,PER,"Saddam Hussein",6,4,5
CNN_IP_20030402.1600.02-1-E12-16,CNN_IP_20030402.1600.02-1,PER,his,6,10,10
CNN_IP_20030402.1600.02-1-E12-44,CNN_IP_20030402.1600.02-1,PER,Saddam,13,8,8
CNN_IP_20030402.1600.02-1-E12-94,CNN_IP_20030402.1600.02-1,PER,"Saddam Hussein",29,9,10
CNN_IP_20030402.1600.02-1-E13-17,CNN_IP_20030402.1600.02-1,VEH,"coalition aircraft",7,8,8
CNN_IP_20030402.1600.02-1-E14-18,CNN_IP_20030402.1600.02-1,GPE,coalition,7,7,7
CNN_IP_20030402.1600.02-1-E14-19,CNN_IP_20030402.1600.02-1,GPE,coalition,7,13,13
CNN_IP_20030402.1600.02-1-E14-63,CNN_IP_20030402.1600.02-1,GPE,coalition,18,16,16
CNN_IP_20030402.1600.02-1-E14-93,CNN_IP_20030402.1600.02-1,GPE,coalition,25,14,14
CNN_IP_20030402.1600.02-1-E14-125,CNN_IP_20030402.1600.02-1,GPE,coalition,1,3,3
CNN_IP_20030402.1600.02-1-E16-20,CNN_IP_20030402.1600.02-1,PER,"U.S.
commanders",8,2,2
CNN_IP_20030402.1600.02-1-E19-24,CNN_IP_20030402.1600.02-1,PER,"Iraq's armed opposition",33,4,4
CNN_IP_20030402.1600.02-1-E19-73,CNN_IP_20030402.1600.02-1,PER,"the Iraqi opposition",36,7,7
CNN_IP_20030402.1600.02-1-E20-49,CNN_IP_20030402.1600.02-1,PER,"The Americans",14,7,7
CNN_IP_20030402.1600.02-1-E21-27,CNN_IP_20030402.1600.02-1,ORG,"the regime",10,11,11
CNN_IP_20030402.1600.02-1-E21-28,CNN_IP_20030402.1600.02-1,ORG,"the regime",10,22,22
CNN_IP_20030402.1600.02-1-E22-33,CNN_IP_20030402.1600.02-1,GPE,British,12,1,1
CNN_IP_20030402.1600.02-1-E22-35,CNN_IP_20030402.1600.02-1,GPE,British,3,6,6
CNN_IP_20030402.1600.02-1-E24-36,CNN_IP_20030402.1600.02-1,LOC,"the outskirts of the town",12,5,5
CNN_IP_20030402.1600.02-1-E25-38,CNN_IP_20030402.1600.02-1,FAC,"another building
they said housed Iraqi fighters",12,14,14
CNN_IP_20030402.1600.02-1-E26-40,CNN_IP_20030402.1600.02-1,PER,"Iraqi fighters",12,19,19
CNN_IP_20030402.1600.02-1-E27-6,CNN_IP_20030402.1600.02-1,GPE,we,35,10,10
CNN_IP_20030402.1600.02-1-E27-34,CNN_IP_20030402.1600.02-1,GPE,"we Iraqis",35,11,11
CNN_IP_20030402.1600.02-1-E27-41,CNN_IP_20030402.1600.02-1,GPE,Iraqi,12,18,18
CNN_IP_20030402.1600.02-1-E27-65,CNN_IP_20030402.1600.02-1,GPE,Iraqi,18,20,20
CNN_IP_20030402.1600.02-1-E27-75,CNN_IP_20030402.1600.02-1,GPE,Iraq,31,1,1
CNN_IP_20030402.1600.02-1-E27-86,CNN_IP_20030402.1600.02-1,GPE,Iraqi,22,10,10
CNN_IP_20030402.1600.02-1-E27-89,CNN_IP_20030402.1600.02-1,GPE,Iraqi,24,5,5
CNN_IP_20030402.1600.02-1-E27-92,CNN_IP_20030402.1600.02-1,GPE,Iraqi,25,1,1
CNN_IP_20030402.1600.02-1-E27-102,CNN_IP_20030402.1600.02-1,GPE,Iraqi,28,15,15
CNN_IP_20030402.1600.02-1-E27-112,CNN_IP_20030402.1600.02-1,GPE,Iraq,33,1,1
CNN_IP_20030402.1600.02-1-E27-116,CNN_IP_20030402.1600.02-1,GPE,Iraq,34,14,14
CNN_IP_20030402.1600.02-1-E27-117,CNN_IP_20030402.1600.02-1,GPE,Iraq,35,7,7
CNN_IP_20030402.1600.02-1-E27-118,CNN_IP_20030402.1600.02-1,GPE,Iraqi,36,6,6
CNN_IP_20030402.1600.02-1-E29-43,CNN_IP_20030402.1600.02-1,PER,"the Saddam
loyalists",13,9,9
CNN_IP_20030402.1600.02-1-E29-46,CNN_IP_20030402.1600.02-1,PER,who,13,10,10
CNN_IP_20030402.1600.02-1-E31-51,CNN_IP_20030402.1600.02-1,PER,SADLER,36,1,1
CNN_IP_20030402.1600.02-1-E32-29,CNN_IP_20030402.1600.02-1,GPE,"The
oil capital of northern Iraq",30,3,3
CNN_IP_20030402.1600.02-1-E32-45,CNN_IP_20030402.1600.02-1,GPE,"the heartland of northern Iraq's oil
wealth",21,14,14
CNN_IP_20030402.1600.02-1-E32-66,CNN_IP_20030402.1600.02-1,GPE,"the oil-rich city of
Kirkuk",19,7,7
CNN_IP_20030402.1600.02-1-E32-67,CNN_IP_20030402.1600.02-1,GPE,Kirkuk,19,9,9
CNN_IP_20030402.1600.02-1-E32-70,CNN_IP_20030402.1600.02-1,GPE,there,20,6,6
CNN_IP_20030402.1600.02-1-E32-77,CNN_IP_20030402.1600.02-1,GPE,Kirkuk,21,11,11
CNN_IP_20030402.1600.02-1-E32-87,CNN_IP_20030402.1600.02-1,GPE,Kirkuk,23,14,14
CNN_IP_20030402.1600.02-1-E32-106,CNN_IP_20030402.1600.02-1,GPE,Kirkuk,29,15,15
CNN_IP_20030402.1600.02-1-E32-110,CNN_IP_20030402.1600.02-1,GPE,Kirkuk,32,4,4
CNN_IP_20030402.1600.02-1-E32-121,CNN_IP_20030402.1600.02-1,GPE,Kirkuk,37,7,7
CNN_IP_20030402.1600.02-1-E33-57,CNN_IP_20030402.1600.02-1,LOC,"southern Iraq",17,8,8
CNN_IP_20030402.1600.02-1-E34-48,CNN_IP_20030402.1600.02-1,PER,Kurdish,24,6,6
CNN_IP_20030402.1600.02-1-E34-58,CNN_IP_20030402.1600.02-1,PER,Kurdish,26,9,9
CNN_IP_20030402.1600.02-1-E34-64,CNN_IP_20030402.1600.02-1,PER,Kurdish,22,11,11
CNN_IP_20030402.1600.02-1-E35-59,CNN_IP_20030402.1600.02-1,LOC,"the south",18,4,4
CNN_IP_20030402.1600.02-1-E36-60,CNN_IP_20030402.1600.02-1,LOC,"the north",18,7,7
CNN_IP_20030402.1600.02-1-E37-61,CNN_IP_20030402.1600.02-1,LOC,"the rolling hills of northern Iraq",18,11,11
CNN_IP_20030402.1600.02-1-E38-62,CNN_IP_20030402.1600.02-1,LOC,"northern Iraq",18,14,14
CNN_IP_20030402.1600.02-1-E38-81,CNN_IP_20030402.1600.02-1,LOC,"northern Iraq",21,16,17
CNN_IP_20030402.1600.02-1-E38-107,CNN_IP_20030402.1600.02-1,LOC,"northern Iraq",30,6,6
CNN_IP_20030402.1600.02-1-E38-122,CNN_IP_20030402.1600.02-1,LOC,"northern Iraq",37,10,10
CNN_IP_20030402.1600.02-1-E43-25,CNN_IP_20030402.1600.02-1,PER,"BRENT SADLER, CNN CORRESPONDENT",21,1,5
CNN_IP_20030402.1600.02-1-E43-68,CNN_IP_20030402.1600.02-1,PER,"CNN's Brent Sadler",20,3,4
CNN_IP_20030402.1600.02-1-E43-108,CNN_IP_20030402.1600.02-1,PER,me,30,10,10
CNN_IP_20030402.1600.02-1-E43-119,CNN_IP_20030402.1600.02-1,PER,"Brent Sadler",37,1,2
CNN_IP_20030402.1600.02-1-E44-69,CNN_IP_20030402.1600.02-1,ORG,CNN,20,1,1
CNN_IP_20030402.1600.02-1-E44-120,CNN_IP_20030402.1600.02-1,ORG,CNN,37,4,4
CNN_IP_20030402.1600.02-1-E46-71,CNN_IP_20030402.1600.02-1,PER,We,9,9,9
CNN_IP_20030402.1600.02-1-E47-78,CNN_IP_20030402.1600.02-1,PER,"BRIG. GEN. VINCENT BROOKS, U.S. CENTRAL COMMAND",9,1,8
CNN_IP_20030402.1600.02-1-E48-74,CNN_IP_20030402.1600.02-1,FAC,"A back road leading to Kirkuk, the heartland of northern Iraq's oil
wealth",21,8,8
CNN_IP_20030402.1600.02-1-E48-82,CNN_IP_20030402.1600.02-1,FAC,"A road",22,2,2
CNN_IP_20030402.1600.02-1-E48-83,CNN_IP_20030402.1600.02-1,FAC,that,22,3,3
CNN_IP_20030402.1600.02-1-E49-79,CNN_IP_20030402.1600.02-1,PER,Shiite,1,20,20
CNN_IP_20030402.1600.02-1-E50-84,CNN_IP_20030402.1600.02-1,PER,"Iraqi Kurdish forces",22,12,12
CNN_IP_20030402.1600.02-1-E51-80,CNN_IP_20030402.1600.02-1,PER,"the invading troops waiting
at the gates",13,20,20
CNN_IP_20030402.1600.02-1-E53-88,CNN_IP_20030402.1600.02-1,FAC,"This land",24,2,2
CNN_IP_20030402.1600.02-1-E53-97,CNN_IP_20030402.1600.02-1,FAC,"this remote checkpoint",26,14,14
CNN_IP_20030402.1600.02-1-E53-104,CNN_IP_20030402.1600.02-1,FAC,"This territory",29,2,2
CNN_IP_20030402.1600.02-1-E55-85,CNN_IP_20030402.1600.02-1,GPE,"the
British",14,14,14
CNN_IP_20030402.1600.02-1-E55-90,CNN_IP_20030402.1600.02-1,GPE,their,14,20,20
CNN_IP_20030402.1600.02-1-E56-91,CNN_IP_20030402.1600.02-1,PER,"Iraqi soldiers",25,2,2
CNN_IP_20030402.1600.02-1-E59-99,CNN_IP_20030402.1600.02-1,PER,us,27,8,8
CNN_IP_20030402.1600.02-1-E59-100,CNN_IP_20030402.1600.02-1,PER,We,28,1,1
CNN_IP_20030402.1600.02-1-E60-98,CNN_IP_20030402.1600.02-1,PER,"these Kurds",33,8,8
CNN_IP_20030402.1600.02-1-E61-101,CNN_IP_20030402.1600.02-1,FAC,"abandoned Iraqi bunkers",28,16,16
CNN_IP_20030402.1600.02-1-E63-103,CNN_IP_20030402.1600.02-1,VEH,warplanes,28,27,27
CNN_IP_20030402.1600.02-1-E64-105,CNN_IP_20030402.1600.02-1,PER,"Saddam Hussein's forces",29,12,12
CNN_IP_20030402.1600.02-1-E65-109,CNN_IP_20030402.1600.02-1,FAC,"Iraq's precious
oil field",31,5,5
CNN_IP_20030402.1600.02-1-E66-72,CNN_IP_20030402.1600.02-1,PER,"coalition forces",1,4,4
CNN_IP_20030402.1600.02-1-E66-127,CNN_IP_20030402.1600.02-1,PER,their,1,8,8
CNN_IP_20030402.1600.02-1-E66-129,CNN_IP_20030402.1600.02-1,PER,they,1,13,13
CNN_IP_20030402.1600.02-1-E67-111,CNN_IP_20030402.1600.02-1,PER,EWART,11,1,1
CNN_IP_20030402.1600.02-1-E68-114,CNN_IP_20030402.1600.02-1,PER,WOODRUFF,1,1,1
CNN_IP_20030402.1600.02-1-E68-115,CNN_IP_20030402.1600.02-1,PER,WOODRUFF,18,1,1
CNN_IP_20030402.1600.02-1-E70-123,CNN_IP_20030402.1600.02-1,WEA,artillery,29,6,6
CNN_IP_20030402.1600.02-1-E71-124,CNN_IP_20030402.1600.02-1,PER,"PRIME MINISTER BARHAM SALEH, KURDISTAN REGIONAL GOV.",34,1,8
CNN_IP_20030402.1600.02-1-E72-126,CNN_IP_20030402.1600.02-1,PER,"TIM EWART, ITN CORRESPONDENT",5,1,5
CNN_IP_20030402.1600.02-1-E74-11,CNN_IP_20030402.1600.02-1,GPE,Baghdad,5,21,21
CNN_IP_20030402.1600.02-1-E74-26,CNN_IP_20030402.1600.02-1,GPE,Baghdad,9,12,12
CNN_IP_20030402.1600.02-1-E74-50,CNN_IP_20030402.1600.02-1,GPE,Baghdad,14,11,11
CNN_IP_20030402.1600.02-1-E74-54,CNN_IP_20030402.1600.02-1,GPE,"the
capital, 250 miles to the north",16,9,9
CNN_IP_20030402.1600.02-1-E74-128,CNN_IP_20030402.1600.02-1,GPE,Baghdad,1,11,11
CNN_IP_20030402.1600.02-1-E75-10,CNN_IP_20030402.1600.02-1,GPE,Karbala,5,17,17
CNN_IP_20030402.1600.02-1-E75-130,CNN_IP_20030402.1600.02-1,GPE,"the Shiite holy city of Karbala",1,22,22
CNN_IP_20030402.1600.02-1-E75-131,CNN_IP_20030402.1600.02-1,GPE,Karbala,1,24,24
CNN_IP_20030402.1600.02-1-E75-136,CNN_IP_20030402.1600.02-1,GPE,there,2,19,19
CNN_IP_20030402.1600.02-1-E76-132,CNN_IP_20030402.1600.02-1,WEA,"The dagger",10,2,2
CNN_IP_20030402.1600.02-1-E77-133,CNN_IP_20030402.1600.02-1,PER,"American troops",2,3,3
CNN_IP_20030402.1600.02-1-E77-135,CNN_IP_20030402.1600.02-1,PER,their,2,5,5
CNN_IP_20030402.1600.02-1-E80-32,CNN_IP_20030402.1600.02-1,PER,"British troops",12,2,2
CNN_IP_20030402.1600.02-1-E80-39,CNN_IP_20030402.1600.02-1,PER,they,12,15,15
CNN_IP_20030402.1600.02-1-E80-137,CNN_IP_20030402.1600.02-1,PER,"British forces",3,7,7
CNN_IP_20030402.1600.02-1-E80-138,CNN_IP_20030402.1600.02-1,PER,their,3,9,9
CNN_IP_20030402.1600.02-1-E81-30,CNN_IP_20030402.1600.02-1,GPE,"the town of Basra",11,11,11
CNN_IP_20030402.1600.02-1-E81-31,CNN_IP_20030402.1600.02-1,GPE,Basra,11,13,13
CNN_IP_20030402.1600.02-1-E81-37,CNN_IP_20030402.1600.02-1,GPE,"the town",12,8,8
CNN_IP_20030402.1600.02-1-E81-42,CNN_IP_20030402.1600.02-1,GPE,here,13,5,5
CNN_IP_20030402.1600.02-1-E81-47,CNN_IP_20030402.1600.02-1,GPE,Basra,13,15,15
CNN_IP_20030402.1600.02-1-E81-52,CNN_IP_20030402.1600.02-1,GPE,here,14,22,22
CNN_IP_20030402.1600.02-1-E81-53,CNN_IP_20030402.1600.02-1,GPE,Basra,15,1,1
CNN_IP_20030402.1600.02-1-E81-139,CNN_IP_20030402.1600.02-1,GPE,Basra,3,14,14
CNN_IP_20030402.1600.02-1-T3-1,CNN_IP_20030402.1600.02-1,Time,today,12,11,11
CNN_IP_20030402.1600.02-1-T4-1,CNN_IP_20030402.1600.02-1,Time,today,18,22,22
CNN_IP_20030404.1600.00-2-E1-202,CNN_IP_20030404.1600.00-2,GPE,"a town abandoned by Iraqi forces",3,25,25
CNN_IP_20030404.1600.00-2-E2-2,CNN_IP_20030404.1600.00-2,PER,"Iraqi forces",3,29,29
CNN_IP_20030404.1600.00-2-E3-3,CNN_IP_20030404.1600.00-2,GPE,Iraqi,3,28,28
CNN_IP_20030404.1600.00-2-E3-11,CNN_IP_20030404.1600.00-2,GPE,Iraqi,5,14,14
CNN_IP_20030404.1600.00-2-E3-32,CNN_IP_20030404.1600.00-2,GPE,Iraqi,13,9,9
CNN_IP_20030404.1600.00-2-E3-37,CNN_IP_20030404.1600.00-2,GPE,Iraqi,14,7,7
CNN_IP_20030404.1600.00-2-E3-47,CNN_IP_20030404.1600.00-2,GPE,Iraqi,16,15,15
CNN_IP_20030404.1600.00-2-E3-65,CNN_IP_20030404.1600.00-2,GPE,Iraqi,27,17,17
CNN_IP_20030404.1600.00-2-E3-109,CNN_IP_20030404.1600.00-2,GPE,Iraqi,46,3,3
CNN_IP_20030404.1600.00-2-E3-112,CNN_IP_20030404.1600.00-2,GPE,Iraqi,46,19,19
CNN_IP_20030404.1600.00-2-E3-119,CNN_IP_20030404.1600.00-2,GPE,Iraq,48,16,16
CNN_IP_20030404.1600.00-2-E3-126,CNN_IP_20030404.1600.00-2,GPE,Iraq,51,7,7
CNN_IP_20030404.1600.00-2-E3-143,CNN_IP_20030404.1600.00-2,GPE,Iraqi,1,20,20
CNN_IP_20030404.1600.00-2-E3-191,CNN_IP_20030404.1600.00-2,GPE,"The Iraqis",55,2,2
CNN_IP_20030404.1600.00-2-E3-192,CNN_IP_20030404.1600.00-2,GPE,they,56,2,2
CNN_IP_20030404.1600.00-2-E5-4,CNN_IP_20030404.1600.00-2,PER,"the Iraqis",4,8,8
CNN_IP_20030404.1600.00-2-E5-22,CNN_IP_20030404.1600.00-2,PER,"The Iraqis",9,2,2
CNN_IP_20030404.1600.00-2-E5-24,CNN_IP_20030404.1600.00-2,PER,"the Iraqis",10,11,11
